age,gender,height_cm,weight_kg,sit and bend forward_cm,sit-ups counts,broad jump_cm
59.0,1,158.0,62.3,9.8,13.0,86.0
52.0,0,162.4,58.3,9.8,37.0,198.0
35.0,0,175.9,83.8,12.2,54.0,206.0
37.0,0,176.4,75.3,8.8,31.0,183.0
28.0,0,177.9,78.1,19.4,52.0,246.0
38.0,1,156.3,44.9,-2.7,23.0,133.0
25.0,0,171.7,65.1,22.0,46.0,242.0
25.0,0,171.6,67.1,16.4,69.0,222.0
26.0,1,168.4,54.3,23.9,40.0,167.0
25.0,1,160.9,63.0,19.7,32.0,175.0
59.0,0,173.6,74.6,17.7,38.0,172.0
22.0,1,162.4,49.3,8.9,26.0,147.0
27.0,1,158.4,50.4,30.8,40.0,155.0
25.0,0,184.1,74.7,13.0,49.0,243.0
22.0,0,175.8,69.66,18.7,52.0,262.0
26.0,0,176.2,73.1,15.3,49.0,226.0
55.0,1,157.0,64.9,17.5,31.0,154.0
36.0,0,176.8,106.6,13.9,25.0,160.0
26.0,1,160.0,62.4,21.9,42.0,177.0
43.0,1,156.4,47.2,18.7,36.0,167.0
26.0,0,179.4,77.56,16.7,54.0,217.0
64.0,0,169.2,64.2,21.9,34.0,186.0
46.0,0,176.1,69.2,16.3,42.0,238.0
32.0,0,174.2,77.9,13.4,41.0,223.0
22.0,0,185.1,81.3,9.2,54.0,257.0
22.0,0,165.5,75.7,0.6,33.0,169.0
38.0,0,169.0,73.2,16.9,45.0,212.0
51.0,1,151.9,48.78,16.7,20.0,156.0
42.0,1,160.5,73.7,-1.9,15.0,137.0
43.0,1,159.6,63.8,24.1,12.0,130.0
26.0,0,179.9,76.4,20.2,50.0,235.0
23.0,0,168.0,57.3,14.9,50.0,242.0
40.0,0,166.8,59.54,15.5,38.0,219.0
45.0,1,159.2,51.2,28.9,56.0,198.0
44.0,0,179.8,83.4,-17.0,36.0,227.0
30.0,0,169.5,68.7,15.1,68.0,230.0
21.0,1,164.9,57.1,18.9,27.0,117.0
39.0,1,163.3,61.8,22.8,35.0,175.0
21.0,1,154.9,52.2,10.3,26.0,126.0
34.0,1,165.1,53.5,21.2,48.0,178.0
37.0,1,155.2,46.4,29.1,42.0,192.0
36.0,0,175.6,84.8,12.2,34.0,229.0
30.0,1,161.8,59.4,24.6,43.0,164.0
39.0,0,185.4,80.76,16.7,49.0,239.0
25.0,0,184.2,87.1,1.0,25.0,207.0
21.0,1,156.9,45.7,30.7,57.0,206.0
26.0,1,163.9,53.68,26.6,56.0,162.0
24.0,1,170.2,68.0,24.7,32.0,166.0
44.0,0,175.1,63.4,19.9,43.0,214.0
27.0,0,181.6,84.0,9.2,44.0,211.0
43.0,1,162.3,54.7,23.5,42.0,195.0
50.0,0,175.2,75.0,12.0,32.0,194.0
41.0,1,153.8,49.2,22.5,32.0,152.0
64.0,1,164.8,70.5,17.0,22.0,120.0
36.0,1,160.4,49.1,24.9,39.0,166.0
21.0,1,161.9,57.1,15.6,34.0,141.0
56.0,0,154.9,55.6,8.5,41.0,163.0
41.0,0,176.2,93.1,7.1,1.0,182.0
25.0,0,170.6,66.5,19.0,57.0,263.0
21.0,0,168.2,64.0,15.5,66.0,233.0
55.0,1,153.5,50.78,22.5,10.0,160.0
57.0,1,164.3,66.1,15.9,21.0,135.0
64.0,0,172.0,72.0,5.5,36.0,167.0
22.0,0,174.1,84.2,13.0,46.0,191.0
52.0,0,178.1,76.5,15.4,38.0,200.0
22.0,0,167.0,71.0,17.0,48.0,205.0
39.0,0,168.8,70.9,5.4,33.0,201.0
23.0,0,181.2,89.8,15.0,43.0,240.0
57.0,1,163.8,61.1,12.8,7.0,138.0
26.0,0,171.4,69.34,20.1,66.0,240.0
37.0,0,185.9,84.2,15.8,52.0,264.0
22.0,1,160.6,48.2,25.7,33.0,162.0
62.0,0,167.4,65.7,5.7,15.0,147.0
22.0,0,166.2,78.7,7.4,40.0,204.0
58.0,1,153.4,54.76,20.3,33.0,150.0
25.0,0,182.5,75.2,23.4,49.0,221.0
21.0,1,161.2,49.8,17.9,39.0,169.0
37.0,0,170.0,74.4,17.4,37.0,224.0
51.0,1,155.6,58.0,15.9,3.0,135.0
40.0,0,166.7,64.7,21.2,42.0,221.0
29.0,0,177.3,68.7,-10.2,33.0,168.0
50.0,1,164.8,60.2,20.4,13.0,146.0
30.0,0,172.3,76.8,7.9,50.0,224.0
46.0,1,153.0,57.5,20.4,25.0,145.0
41.0,0,166.2,58.8,12.3,32.0,144.0
64.0,1,153.2,50.1,26.0,21.0,115.0
21.0,1,158.1,56.3,20.6,42.0,191.0
22.0,1,172.1,57.16,7.4,31.0,164.0
57.0,1,153.1,52.78,21.8,32.0,129.0
35.0,1,153.3,86.0,19.5,17.0,155.0
46.0,0,174.6,84.3,1.9,32.0,198.0
28.0,1,159.1,58.4,17.2,31.0,167.0
22.0,1,163.0,63.0,23.7,25.0,185.0
59.0,1,150.7,51.3,1.5,0.0,105.0
24.0,0,171.6,70.4,21.3,61.0,251.0
25.0,1,168.0,64.5,17.3,33.0,182.0
60.0,0,174.6,72.4,21.7,42.0,200.0
57.0,0,172.1,68.9,18.4,32.0,210.0
26.0,0,167.0,60.0,14.9,50.0,214.0
23.0,0,170.0,75.7,18.4,58.0,220.0
64.0,0,159.3,56.5,-1.4,16.0,144.0
31.0,0,174.3,72.7,16.8,60.0,256.0
51.0,1,151.0,50.2,17.8,13.0,131.0
23.0,0,171.9,64.7,7.8,43.0,212.0
27.0,0,173.2,68.0,5.4,61.0,219.0
46.0,0,174.5,67.5,15.0,40.0,227.0
34.0,0,173.2,73.77,18.1,59.0,218.0
37.0,0,168.1,75.7,22.9,48.0,236.0
56.0,0,178.5,82.0,10.5,22.0,182.0
39.0,0,174.7,74.9,21.1,61.0,232.0
56.0,0,170.8,55.8,21.6,31.0,202.0
38.0,1,168.0,63.6,24.5,41.0,175.0
22.0,0,174.0,80.2,26.6,61.0,237.0
27.0,0,170.4,68.4,19.0,61.0,200.0
28.0,1,158.4,55.4,26.0,41.0,190.0
22.0,0,177.0,72.16,16.2,52.0,243.0
26.0,0,174.1,79.2,15.0,46.0,193.0
48.0,0,169.3,88.9,2.1,31.0,159.0
48.0,1,162.8,56.6,24.9,30.0,162.0
58.0,1,151.9,54.3,14.1,13.0,132.0
43.0,1,163.8,59.1,27.0,32.0,160.0
26.0,0,170.5,86.7,14.8,42.0,175.0
22.0,0,172.5,56.8,13.6,50.0,203.0
35.0,0,176.5,82.1,10.1,56.0,252.0
27.0,0,168.4,65.2,-3.1,45.0,220.0
23.0,1,159.5,56.0,32.0,46.0,171.0
39.0,1,159.5,54.12,3.8,23.0,144.0
34.0,0,172.0,69.8,12.1,36.0,218.0
22.0,0,174.3,69.7,20.6,49.0,186.0
44.0,0,185.3,82.7,8.5,40.0,220.0
59.0,0,166.8,57.9,14.3,34.0,180.0
21.0,0,177.2,63.2,13.3,60.0,279.0
29.0,0,178.6,73.6,20.1,32.0,211.0
64.0,0,164.2,70.7,13.0,40.0,181.0
63.0,1,163.0,55.0,21.9,15.0,124.0
51.0,0,182.7,73.4,16.7,47.0,228.0
26.0,0,177.5,79.2,9.5,51.0,234.0
27.0,0,171.5,68.8,7.5,55.0,255.0
60.0,0,166.3,60.2,15.4,46.0,169.0
21.0,1,166.2,47.2,23.4,45.0,153.0
29.0,0,166.9,75.7,6.7,50.0,191.0
26.0,0,162.2,76.7,3.2,29.0,214.0
26.0,0,164.8,60.74,25.4,51.0,226.0
25.0,0,174.4,69.5,10.1,48.0,250.0
32.0,0,176.3,71.8,15.4,45.0,209.0
27.0,1,165.8,64.1,21.7,52.0,172.0
42.0,0,172.4,73.22,20.5,54.0,226.0
21.0,0,165.0,59.9,11.0,43.0,205.0
23.0,1,161.1,54.5,26.8,26.0,152.0
27.0,1,166.0,46.6,21.5,23.0,176.0
25.0,0,178.4,81.6,3.0,44.0,244.0
24.0,0,174.5,71.0,9.6,42.0,220.0
30.0,0,175.4,67.4,16.0,61.0,234.0
56.0,1,153.3,49.6,16.8,15.0,141.0
53.0,1,151.9,54.7,26.4,22.0,155.0
38.0,1,159.4,51.2,9.0,24.0,124.0
27.0,0,174.3,66.1,-4.5,51.0,234.0
50.0,1,168.2,56.5,7.9,16.0,140.0
21.0,1,170.7,61.3,25.4,36.0,182.0
58.0,1,154.0,55.0,15.8,20.0,164.0
25.0,0,173.4,67.3,16.4,52.0,225.0
23.0,0,175.3,80.7,12.0,19.0,194.0
60.0,0,165.0,57.9,18.7,49.0,197.0
50.0,1,161.5,53.5,22.0,33.0,150.0
55.0,1,156.7,54.3,15.4,16.0,124.0
23.0,0,179.9,78.9,10.9,42.0,222.0
21.0,0,175.4,76.84,18.8,54.0,240.0
26.0,0,176.2,84.8,11.5,62.0,216.0
51.0,1,154.2,61.6,14.1,8.0,130.0
37.0,0,174.4,83.8,12.4,47.0,225.0
29.0,0,174.3,84.12,-4.4,42.0,156.0
23.0,1,155.9,47.6,22.1,34.0,183.0
38.0,0,171.6,67.16,12.3,46.0,236.0
21.0,1,163.0,60.0,20.3,33.0,180.0
44.0,0,169.4,70.72,14.3,40.0,221.0
48.0,0,170.5,75.5,14.0,34.0,223.0
35.0,0,179.9,87.0,13.2,52.0,228.0
42.0,0,167.6,63.7,17.4,51.0,141.0
53.0,0,167.8,75.3,13.8,33.0,201.0
31.0,0,178.2,87.8,18.4,24.0,123.0
30.0,0,176.9,77.9,13.4,53.0,256.0
41.0,0,174.7,79.5,25.0,44.0,236.0
55.0,1,162.0,51.6,22.8,28.0,151.0
41.0,1,170.7,78.0,19.5,32.0,160.0
23.0,0,177.5,72.2,11.4,32.0,167.0
24.0,0,185.0,89.1,22.0,55.0,180.0
50.0,1,155.2,50.8,8.9,12.0,107.0
35.0,1,166.6,64.4,18.8,19.0,112.0
59.0,1,153.4,41.1,14.4,15.0,135.0
21.0,0,175.5,76.3,3.8,51.0,201.0
26.0,1,160.0,60.06,26.4,52.0,165.0
28.0,1,162.0,56.6,20.8,43.0,190.0
21.0,0,170.0,63.7,12.2,51.0,234.0
46.0,0,176.1,69.7,16.6,59.0,236.0
38.0,1,156.2,46.4,15.4,6.0,139.0
30.0,0,168.5,63.5,18.5,55.0,246.0
45.0,0,174.8,77.1,-7.4,29.0,177.0
26.0,1,170.0,62.98,24.5,48.0,189.0
37.0,0,165.0,58.4,9.5,46.0,206.0
56.0,0,174.6,88.0,-8.0,27.0,163.0
54.0,1,159.2,53.5,21.9,35.0,154.0
48.0,0,169.3,60.7,11.2,53.0,211.0
27.0,0,165.0,64.3,16.1,55.0,218.0
59.0,0,173.3,67.5,11.5,36.0,190.0
27.0,0,172.3,75.24,18.4,60.0,217.0
30.0,0,175.9,66.2,21.4,52.0,225.0
59.0,1,162.7,49.0,14.5,0.0,130.0
24.0,0,167.7,68.9,17.6,44.0,212.0
33.0,0,177.3,75.4,14.6,62.0,241.0
24.0,0,179.1,70.9,16.4,45.0,191.0
25.0,0,187.1,86.5,17.0,67.0,247.0
27.0,0,173.0,72.8,14.1,64.0,232.0
58.0,1,160.6,55.8,20.3,25.0,147.0
38.0,0,169.9,73.0,10.7,41.0,189.0
24.0,0,177.8,70.1,20.5,59.0,238.0
31.0,0,162.0,75.3,20.5,55.0,237.0
27.0,0,176.9,76.6,32.0,56.0,262.0
61.0,1,166.6,55.5,31.3,31.0,154.0
27.0,0,176.5,70.0,20.5,51.0,219.0
29.0,1,162.9,57.9,24.7,41.0,159.0
22.0,1,161.8,58.0,26.6,44.0,198.0
30.0,1,169.5,54.6,26.1,22.0,168.0
30.0,0,172.9,64.0,18.0,58.0,237.0
30.0,0,167.6,70.2,15.8,55.0,222.0
50.0,1,156.2,48.6,15.1,16.0,158.0
61.0,1,155.8,59.7,21.0,21.0,125.0
60.0,0,171.9,74.7,16.4,40.0,197.0
54.0,0,174.8,73.2,14.9,52.0,198.0
39.0,0,180.5,77.1,16.2,49.0,219.0
36.0,0,172.4,67.7,30.2,46.0,244.0
52.0,0,171.7,73.96,1.2,31.0,184.0
59.0,0,160.7,56.8,15.9,45.0,187.0
27.0,0,167.9,62.3,8.8,42.0,217.0
26.0,1,166.8,58.6,22.1,39.0,175.0
41.0,1,160.6,58.8,22.1,37.0,161.0
22.0,0,173.8,83.2,12.2,58.0,214.0
23.0,0,172.1,75.96,16.1,50.0,231.0
31.0,0,171.5,69.6,10.9,52.0,233.0
60.0,0,166.5,77.4,6.3,35.0,175.0
30.0,0,173.6,88.9,30.5,63.0,246.0
38.0,0,170.6,83.6,-1.3,44.0,179.0
62.0,0,165.5,67.2,21.0,25.0,170.0
25.0,1,159.9,54.1,21.9,38.0,161.0
29.0,0,179.4,73.6,15.8,45.0,214.0
21.0,0,178.7,87.8,-4.5,35.0,213.0
57.0,0,170.9,63.68,18.4,41.0,198.0
25.0,0,181.8,80.9,14.5,41.0,245.0
46.0,0,173.3,69.3,15.5,45.0,208.0
24.0,0,182.5,66.7,15.1,44.0,222.0
21.0,0,175.0,66.4,13.0,54.0,248.0
31.0,0,181.7,68.9,9.0,57.0,257.0
60.0,1,162.4,62.1,21.6,13.0,124.0
41.0,0,186.2,85.0,19.1,43.0,228.0
51.0,0,163.0,73.1,14.6,49.0,180.0
43.0,1,157.3,55.2,23.0,22.0,150.0
63.0,1,160.3,54.5,25.7,20.0,108.0
21.0,1,169.5,60.6,29.8,47.0,173.0
21.0,1,169.7,59.6,11.8,49.0,175.0
22.0,0,174.6,92.2,10.5,59.0,245.0
59.0,0,169.5,68.8,7.4,30.0,155.0
34.0,1,160.8,51.5,20.9,37.0,153.0
64.0,1,156.8,58.8,9.9,0.0,82.0
25.0,1,165.7,56.2,20.5,49.0,178.0
39.0,0,176.0,67.9,5.5,35.0,237.0
64.0,0,172.3,81.6,13.1,31.0,170.0
37.0,0,174.6,83.0,7.9,33.0,177.0
34.0,1,167.6,60.0,20.3,39.0,137.0
24.0,0,175.3,73.3,17.9,61.0,232.0
31.0,0,177.8,89.3,9.5,35.0,185.0
23.0,1,167.8,51.8,23.0,46.0,191.0
37.0,0,171.0,68.0,17.8,59.0,237.0
61.0,1,153.0,64.6,20.6,0.0,0.0
27.0,0,173.5,65.3,12.1,46.0,229.0
62.0,0,171.0,72.3,9.0,32.0,161.0
51.0,1,160.6,52.7,25.0,34.0,144.0
22.0,0,175.3,80.0,7.4,47.0,237.0
58.0,1,160.2,57.2,14.5,12.0,103.0
43.0,1,166.7,55.9,20.4,19.0,181.0
44.0,1,159.0,56.8,26.5,34.0,156.0
25.0,0,176.4,70.4,7.5,31.0,234.0
22.0,1,170.3,67.9,20.1,37.0,131.0
30.0,0,173.4,83.6,18.7,41.0,226.0
55.0,0,177.3,76.5,8.0,28.0,178.0
30.0,0,171.5,70.7,16.1,66.0,228.0
26.0,0,169.2,70.8,15.3,55.0,260.0
35.0,0,177.8,75.7,19.1,47.0,244.0
33.0,1,169.2,67.3,19.6,40.0,155.0
33.0,1,161.3,54.8,0.6,33.0,143.0
27.0,1,165.5,67.6,26.0,47.0,162.0
64.0,1,160.3,56.8,19.1,29.0,90.0
61.0,0,170.5,71.3,10.4,36.0,176.0
24.0,1,158.6,47.7,24.9,35.0,145.0
44.0,0,177.0,78.28,10.5,42.0,215.0
60.0,0,175.2,78.1,10.6,45.0,211.0
31.0,0,169.9,79.5,5.8,44.0,184.0
38.0,1,166.4,52.4,25.0,38.0,181.0
51.0,1,167.2,58.52,12.8,21.0,165.0
55.0,1,152.6,57.3,21.0,13.0,124.0
58.0,1,158.8,60.3,23.4,30.0,150.0
50.0,1,163.6,50.6,25.1,31.0,128.0
60.0,0,173.6,57.9,13.5,41.0,189.0
30.0,0,176.1,84.2,22.6,46.0,237.0
26.0,0,176.0,70.6,16.3,57.0,228.0
30.0,0,176.4,71.6,16.0,53.0,225.0
63.0,0,165.9,65.8,12.8,35.0,186.0
23.0,1,167.1,58.8,19.8,45.0,166.0
24.0,0,183.9,76.1,14.9,48.0,202.0
27.0,0,170.4,66.1,29.1,53.0,238.0
24.0,0,166.5,66.3,15.3,42.0,203.0
21.0,0,178.7,70.1,10.2,32.0,188.0
45.0,0,172.4,71.0,12.3,37.0,203.0
59.0,1,163.1,61.4,24.0,28.0,152.0
57.0,1,160.1,43.7,20.8,16.0,144.0
46.0,1,157.7,52.5,12.6,8.0,138.0
44.0,1,164.8,70.1,15.8,25.0,140.0
60.0,1,158.0,46.4,25.3,15.0,110.0
26.0,0,179.0,81.6,13.3,51.0,237.0
24.0,0,168.4,60.2,16.2,61.0,230.0
59.0,1,161.9,59.6,17.8,20.0,151.0
29.0,0,180.1,83.8,12.2,55.0,222.0
27.0,0,167.0,74.6,13.8,51.0,196.0
22.0,0,177.6,71.8,10.2,48.0,199.0
39.0,1,154.0,53.88,17.6,27.0,134.0
61.0,0,160.7,58.9,12.4,44.0,185.0
22.0,1,172.0,60.5,30.2,37.0,198.0
29.0,0,171.7,69.9,15.0,65.0,259.0
64.0,1,160.6,50.1,22.0,55.0,170.0
58.0,0,164.1,59.5,7.4,31.0,109.0
60.0,1,156.7,57.2,18.8,20.0,126.0
23.0,0,172.0,72.4,22.8,42.0,212.0
60.0,0,159.0,64.8,13.9,31.0,185.0
51.0,0,164.2,62.8,7.6,43.0,220.0
51.0,0,160.9,73.44,14.3,47.0,172.0
57.0,0,168.7,73.1,12.0,45.0,177.0
27.0,0,181.9,83.5,18.7,59.0,215.0
29.0,0,169.0,71.12,23.7,55.0,223.0
44.0,0,172.3,70.1,-5.5,33.0,197.0
28.0,0,174.7,80.8,-0.8,48.0,228.0
25.0,0,177.2,71.4,14.2,48.0,239.0
55.0,0,166.2,58.8,18.7,54.0,222.0
58.0,1,157.5,48.6,22.7,11.0,151.0
52.0,1,170.6,67.9,24.7,45.0,167.0
48.0,0,166.1,68.1,19.1,39.0,208.0
21.0,0,182.2,73.0,13.1,49.0,266.0
21.0,1,150.2,53.4,26.2,49.0,199.0
22.0,0,170.7,74.9,8.0,27.0,135.0
24.0,1,163.8,52.0,25.2,47.0,173.0
51.0,0,175.0,68.0,13.0,37.0,215.0
29.0,0,177.1,85.5,14.7,44.0,184.0
36.0,0,167.6,74.5,10.0,52.0,207.0
60.0,0,157.1,47.0,15.8,36.0,173.0
25.0,0,171.4,74.5,15.3,42.0,140.0
23.0,1,165.5,48.62,22.0,44.0,176.0
22.0,1,155.6,47.9,26.0,44.0,171.0
23.0,1,169.4,48.8,22.2,27.0,138.0
27.0,0,164.5,68.4,19.1,53.0,225.0
30.0,0,176.1,68.9,17.6,63.0,237.0
59.0,0,171.4,67.8,11.0,36.0,177.0
24.0,0,168.0,70.3,8.6,27.0,154.0
25.0,0,162.8,70.1,8.4,55.0,221.0
49.0,1,158.5,63.8,18.0,41.0,127.0
35.0,0,180.7,74.5,8.4,41.0,185.0
23.0,0,174.3,99.12,6.8,19.0,174.0
25.0,0,175.0,72.0,20.0,62.0,221.0
53.0,1,154.5,50.88,15.8,32.0,127.0
52.0,0,165.5,67.7,9.6,30.0,193.0
28.0,0,177.2,83.5,-13.5,54.0,203.0
28.0,1,173.1,61.7,20.4,44.0,189.0
25.0,0,174.8,62.0,17.1,51.0,257.0
62.0,1,155.0,50.7,28.3,11.0,150.0
27.0,0,172.3,72.3,18.2,72.0,236.0
24.0,0,177.4,76.0,12.7,54.0,196.0
57.0,0,158.0,58.4,23.3,41.0,187.0
33.0,0,178.6,74.5,14.2,34.0,225.0
32.0,0,173.6,68.5,25.8,60.0,229.0
22.0,1,167.9,67.7,27.5,58.0,181.0
51.0,0,157.6,61.4,11.2,39.0,186.0
60.0,0,175.1,60.6,13.3,33.0,212.0
58.0,0,167.2,67.3,14.2,20.0,178.0
35.0,1,164.4,57.8,24.5,33.0,187.0
26.0,1,162.1,57.0,21.5,36.0,162.0
50.0,1,156.7,70.2,17.6,14.0,166.0
27.0,1,163.3,50.9,21.6,23.0,173.0
36.0,0,174.1,82.0,7.6,33.0,202.0
38.0,0,180.2,74.0,10.9,40.0,213.0
23.0,1,162.2,58.48,26.2,37.0,182.0
40.0,1,155.0,91.9,4.6,4.6,116.0
34.0,1,162.7,53.3,19.1,42.0,158.0
33.0,0,167.6,65.3,20.5,58.0,265.0
47.0,0,155.0,60.6,12.7,48.0,178.0
46.0,0,177.3,100.6,-20.0,30.0,180.0
26.0,1,166.4,62.7,0.6,30.0,159.0
39.0,1,158.3,53.3,26.0,48.0,173.0
22.0,0,177.7,76.0,4.2,47.0,192.0
61.0,1,158.2,64.2,21.9,27.0,136.0
27.0,1,176.4,61.1,33.9,32.0,170.0
54.0,0,173.6,78.5,4.5,14.0,178.0
21.0,0,163.3,63.4,11.3,59.0,238.0
32.0,1,162.1,49.1,22.4,35.0,195.0
63.0,0,167.6,65.4,11.9,37.0,195.0
26.0,0,183.0,91.5,24.0,52.0,218.0
29.0,1,161.0,52.6,13.9,45.0,178.0
29.0,0,173.4,75.1,18.0,53.0,215.0
64.0,0,169.5,73.2,22.8,31.0,179.0
25.0,1,166.4,58.04,20.1,42.0,175.0
61.0,1,148.3,41.7,22.3,37.0,136.0
64.0,1,164.0,60.9,28.3,25.0,158.0
27.0,0,176.6,75.8,21.3,58.0,244.0
26.0,1,159.2,51.98,24.5,29.0,148.0
26.0,1,160.3,58.6,10.4,32.0,184.0
22.0,0,179.0,69.2,10.4,56.0,218.0
31.0,0,169.2,65.1,22.4,40.0,226.0
31.0,1,155.6,43.6,11.8,33.0,136.0
49.0,0,171.3,71.9,9.4,48.0,201.0
42.0,0,177.4,76.7,10.6,57.0,209.0
24.0,0,176.2,73.16,15.6,56.0,246.0
39.0,0,177.3,70.4,17.7,59.0,240.0
41.0,0,179.0,85.5,6.5,39.0,255.0
55.0,1,159.3,55.5,22.5,31.0,118.0
29.0,0,182.0,77.2,5.3,56.0,234.0
22.0,1,164.3,61.6,17.7,40.0,151.0
22.0,0,175.4,61.7,14.9,48.0,242.0
22.0,0,168.0,66.3,8.9,32.0,200.0
31.0,0,168.3,73.0,10.03,46.0,229.0
29.0,0,174.2,77.1,3.1,36.0,190.0
35.0,0,166.2,67.1,18.3,45.0,240.0
39.0,0,177.0,74.3,10.2,44.0,211.0
54.0,1,157.1,66.2,17.4,27.0,126.0
23.0,0,181.0,69.4,3.8,52.0,252.0
30.0,0,185.8,90.5,16.2,54.0,232.0
62.0,1,150.9,59.4,18.5,0.0,104.0
63.0,1,160.9,52.1,22.4,24.0,136.0
27.0,0,181.9,82.7,13.1,45.0,235.0
41.0,1,162.5,54.8,22.0,34.0,126.0
21.0,0,170.1,63.5,18.4,40.0,211.0
48.0,0,171.6,58.5,16.0,42.0,202.0
29.0,0,168.0,73.5,24.4,62.0,246.0
42.0,0,171.3,79.04,-11.1,32.0,185.0
27.0,0,168.2,72.7,3.3,27.0,188.0
26.0,0,179.0,69.8,-5.0,48.0,220.0
43.0,0,168.9,79.6,18.5,50.0,221.0
60.0,0,160.0,51.8,17.9,36.0,195.0
52.0,1,151.4,59.6,7.9,6.0,118.0
27.0,0,177.2,81.9,17.3,56.0,222.0
58.0,0,177.8,79.2,13.0,48.0,202.0
23.0,0,180.2,77.5,18.1,63.0,246.0
23.0,1,166.0,79.5,24.4,39.0,200.0
48.0,0,164.4,74.1,18.5,28.0,206.0
37.0,1,153.5,56.9,25.3,59.0,170.0
33.0,0,179.2,76.3,8.7,36.0,188.0
41.0,1,169.4,66.3,20.7,31.0,153.0
30.0,1,172.8,68.7,32.2,36.0,165.0
40.0,1,155.8,51.9,20.3,41.0,176.0
37.0,0,167.4,84.5,2.0,36.0,200.0
37.0,0,177.7,83.4,-2.9,48.0,226.0
62.0,1,151.6,47.0,11.5,23.0,133.0
24.0,1,159.9,52.7,23.8,48.0,200.0
22.0,0,188.0,92.2,14.5,55.0,250.0
51.0,0,180.8,68.6,21.7,46.0,212.0
21.0,0,175.7,65.1,25.2,53.0,232.0
49.0,1,153.9,49.4,10.9,21.0,120.0
31.0,1,155.0,53.5,14.3,17.0,147.0
25.0,1,170.3,73.2,26.8,46.0,189.0
21.0,0,180.6,89.4,18.9,33.0,203.0
52.0,0,175.0,72.9,19.6,36.0,233.0
34.0,0,173.4,85.6,-0.8,37.0,157.0
27.0,1,162.3,59.28,24.4,47.0,179.0
55.0,1,156.4,54.3,19.5,43.0,154.0
34.0,0,174.7,78.6,24.8,51.0,237.0
49.0,1,160.8,59.7,13.7,30.0,129.0
27.0,0,173.4,72.1,13.4,44.0,231.0
59.0,0,160.0,55.6,22.1,48.0,175.0
58.0,1,165.4,65.6,20.1,22.0,120.0
27.0,1,155.0,57.3,19.7,34.0,176.0
49.0,1,148.1,63.7,10.6,0.0,73.0
22.0,0,171.5,62.2,18.3,56.0,252.0
22.0,1,159.4,61.3,11.3,36.0,154.0
56.0,1,157.5,67.2,23.6,22.0,180.0
28.0,0,181.3,73.0,14.5,51.0,234.0
22.0,0,168.6,66.1,-13.2,28.0,159.0
46.0,0,165.6,69.58,17.8,33.0,200.0
21.0,0,175.6,72.8,26.3,68.0,257.0
25.0,0,175.0,79.2,9.2,61.0,205.0
25.0,0,168.8,87.3,20.7,68.0,230.0
60.0,0,156.9,63.2,21.0,32.0,172.0
58.0,1,153.9,53.8,28.0,33.0,150.0
22.0,0,173.3,90.9,-3.7,30.0,218.0
24.0,0,177.5,83.2,21.6,48.0,254.0
63.0,0,167.5,74.8,8.1,24.0,115.0
35.0,0,170.4,76.3,17.9,52.0,229.0
27.0,0,173.7,73.3,10.1,60.0,242.0
36.0,0,179.4,63.6,24.4,59.0,248.0
38.0,0,178.8,83.6,10.4,23.0,193.0
22.0,1,169.2,53.2,27.1,54.0,202.0
44.0,0,177.1,73.1,11.8,50.0,246.0
35.0,0,171.7,65.6,27.6,44.0,222.0
44.0,1,168.8,52.1,25.3,25.0,173.0
54.0,1,148.0,53.4,23.0,35.0,145.0
47.0,0,180.0,68.6,14.2,46.0,213.0
26.0,0,184.4,87.4,9.0,53.0,231.0
64.0,0,166.7,62.7,12.9,19.0,173.0
31.0,0,169.6,78.9,11.5,52.0,219.0
47.0,0,169.1,64.6,18.1,45.0,201.0
26.0,0,165.9,68.7,24.5,68.0,220.0
36.0,1,165.3,52.3,20.1,25.0,156.0
24.0,1,157.7,46.0,21.5,45.0,173.0
46.0,1,160.6,67.78,19.8,47.0,185.0
63.0,0,165.7,74.7,20.1,27.0,184.0
45.0,0,164.2,67.4,15.7,47.0,206.0
33.0,0,166.7,70.2,17.9,50.0,200.0
23.0,0,163.6,56.8,8.9,53.0,188.0
26.0,0,179.9,75.1,19.3,56.0,240.0
29.0,1,160.2,58.0,23.1,35.0,183.0
51.0,0,172.8,65.7,3.7,20.0,194.0
64.0,0,167.8,74.4,7.5,27.0,200.0
30.0,0,180.0,85.08,26.4,57.0,226.0
29.0,0,180.0,83.9,4.4,41.0,183.0
27.0,1,166.0,60.4,14.0,47.0,169.0
36.0,0,179.0,73.4,13.9,40.0,239.0
43.0,0,177.4,85.3,14.9,55.0,211.0
35.0,0,173.0,67.9,16.8,50.0,246.0
21.0,1,155.3,54.3,19.8,46.0,203.0
28.0,0,172.0,74.2,15.9,55.0,215.0
21.0,1,168.9,56.3,20.1,33.0,114.0
53.0,1,155.0,64.4,14.3,9.0,135.0
41.0,0,172.2,71.9,14.4,47.0,207.0
52.0,0,166.0,73.3,20.2,39.0,158.0
33.0,1,159.0,45.1,23.2,41.0,166.0
24.0,0,172.1,64.5,21.7,63.0,201.0
60.0,1,161.0,54.1,11.6,3.0,157.0
64.0,0,165.2,77.9,15.2,26.0,139.0
22.0,1,157.8,61.5,20.8,55.0,191.0
24.0,1,169.6,71.48,21.5,30.0,152.0
32.0,0,173.0,68.9,19.0,40.0,165.0
24.0,0,170.1,76.96,10.2,53.0,197.0
